Key	Type	Reactions	MetaCyc	EC	MSID	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn09417	rxn09417_Shan	"cpd00036[c0],cpd15290[c0],cpd00106[c0],cpd15291[c0]"	"Succinate[c0],Ubiquinone-6[c0],Fumarate[c0],Ubiquinol-6[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn09417	Succinic dehydrogenase	FALSE	0	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn27229	rxn27229_Shan	"cpd00036[c0],cpd28301[c0],cpd00106[c0],cpd28300[c0]"	"Succinate[c0],Ubiquinones[c0],Fumarate[c0],Ubiquinols[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27229	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn33444	rxn33444_Shan	"cpd00036[c0],cpd00067[c0],cpd00106[c0]"	"Succinate[c0],H+[c0],Fumarate[c0]"	"-1,2,1"	"1,1,1"	rxn33444	Succinate dehydrogenase (ubiquinone)	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn37562	rxn37562_Shan	"cpd00036[c0],cpd01351[c0],cpd00106[c0],cpd25914[c0]"	"Succinate[c0],Ubiquinone-9[c0],Fumarate[c0],ubiquinol(9)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37562	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn37563	rxn37563_Shan	"cpd00036[c0],cpd08232[c0],cpd00106[c0],cpd25915[c0]"	"Succinate[c0],Ubidecarenone[c0],Fumarate[c0],ubiquinol(10)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37563	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn37641	rxn37641_Shan	"cpd00036[c0],cpd15560[c0],cpd00106[c0],cpd29608[c0]"	"Succinate[c0],Ubiquinone-8[c0],Fumarate[c0],ubiquinol(8)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn37641	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	FALSE	0	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn38991	rxn38991_Shan	"cpd00036[c0],cpd25792[c0],cpd00106[c0],cpd25913[c0]"	"Succinate[c0],coenzyme-Q7[c0],Fumarate[c0],ubiquinol(7)[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn38991	Succinic dehydrogenase	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn38995	rxn38995_Shan	"cpd00036[c0],cpd15290[c0],cpd00106[c0],cpd11665[c0]"	"Succinate[c0],Ubiquinone-6[c0],Fumarate[c0],QH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn38995	Succinic dehydrogenase	FALSE	0	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	1.3.5.1	rxn00288	rxn00288_Shan	"cpd00015[c0],cpd00036[c0],cpd00067[c0],cpd00106[c0],cpd00982[c0]"	"FAD[c0],Succinate[c0],H+[c0],Fumarate[c0],FADH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00288	Succinate:(acceptor) oxidoreductase	FALSE	0	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-7644	1.1.1.14	rxn00634	rxn00634_Shan	"cpd00003[c0],cpd00588[c0],cpd00004[c0],cpd00067[c0],cpd00082[c0]"	"NAD[c0],Sorbitol[c0],NADH[c0],H+[c0],D-Fructose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00634	D-Glucitol:NAD+ 2-oxidoreductase	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-7644	1.1.1.14	rxn04943	rxn04943_Shan	"cpd00003[c0],cpd01066[c0],cpd00004[c0],cpd00067[c0],cpd00212[c0]"	"NAD[c0],L-Iditol[c0],NADH[c0],H+[c0],L-Sorbose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn04943	L-iditol:NAD+ 2-oxidoreductase	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-7644	1.1.1.14	rxn24346	rxn24346_Shan	"cpd00003[c0],cpd00588[c0],cpd00004[c0],cpd00067[c0],cpd27040[c0]"	"NAD[c0],Sorbitol[c0],NADH[c0],H+[c0],FRU[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn24346	D-sorbitol 2-dehydrogenase	TRUE	-1000	1000
sdhA	gene	Complex II_Ca.Nitrospira_dfluvii	RXN-7644	1.1.1.14	rxn37282	rxn37282_Shan	"cpd00003[c0],cpd00588[c0],cpd00004[c0],cpd00067[c0],cpd30321[c0]"	"NAD[c0],Sorbitol[c0],NADH[c0],H+[c0],beta-D-Fructose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37282	D-sorbitol 2-dehydrogenase	TRUE	-1000	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn00288	rxn00288_Shan	"cpd00015[c0],cpd00036[c0],cpd00067[c0],cpd00106[c0],cpd00982[c0]"	"FAD[c0],Succinate[c0],H+[c0],Fumarate[c0],FADH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00288	Succinate:(acceptor) oxidoreductase	FALSE	0	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn05836	rxn05836_Shan	"cpd00036[c0],cpd11609[c0],cpd00106[c0],cpd11610[c0]"	"Succinate[c0],A[c0],Fumarate[c0],AH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn05836	succinate:acceptor oxidoreductase	TRUE	-1000	0
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn08527	rxn08527_Shan	"cpd00106[c0],cpd15499[c0],cpd00036[c0],cpd15500[c0]"	"Fumarate[c0],Menaquinol 8[c0],Succinate[c0],Menaquinone 8[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn08527	fumarate reductase	FALSE	0	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn08528	rxn08528_Shan	"cpd00106[c0],cpd15353[c0],cpd00036[c0],cpd15352[c0]"	"Fumarate[c0],2-Demethylmenaquinol 8[c0],Succinate[c0],2-Demethylmenaquinone 8[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn08528	fumarate reductase	FALSE	0	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn09272	rxn09272_Shan	"cpd00036[c0],cpd15560[c0],cpd00106[c0],cpd15561[c0]"	"Succinate[c0],Ubiquinone-8[c0],Fumarate[c0],Ubiquinol-8[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn09272	fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)	FALSE	0	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn13706	rxn13706_Shan	"cpd00106[c0],cpd11451[e0],cpd00036[c0],cpd11606[e0]"	"Fumarate[c0],mql7[e0],Succinate[c0],Menaquinone 7[e0]"	"-1,-1,1,1"	"1,2,1,2"	rxn13706	succinate dehydrogenase (menaquinol 7:0 proton)	TRUE	-1000	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn13707	rxn13707_Shan	"cpd00106[c0],cpd17026[e0],cpd00036[c0],cpd17027[e0]"	"Fumarate[c0],methymenaquinol 7[e0],Succinate[c0],methylmenaquinone 7[e0]"	"-1,-1,1,1"	"1,2,1,2"	rxn13707	succinate dehydrogenase (methylmenaquinol 7: 0proton)	FALSE	0	1000
1.3.99.1	EC	Complex II_Ca.Nitrospira_dfluvii	NA	NA	rxn27226	rxn27226_Shan	"cpd00036[c0],cpd22290[c0],cpd00106[c0],cpd26978[c0]"	"Succinate[c0],Acceptor[c0],Fumarate[c0],Donor-H2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27226	succinate:(acceptor) oxidoreductase	TRUE	-1000	1000
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn06106	rxn06106_Shan	"cpd00109[c0],cpd11665[c0],cpd00067[c0],cpd00110[c0],cpd11669[c0]"	"Cytochrome c3+[c0],QH2[c0],H+[c0],Cytochrome c2+[c0],Q[c0]"	"-2,-1,2,2,1"	"1,1,1,1,1"	rxn06106	Ubiquinol:ferricytochrome-c oxidoreductase	FALSE	0	1000
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn10044	rxn10044_Shan	"cpd00067[c0],cpd00109[c0],cpd11451[c0],cpd00067[e0],cpd00110[c0],cpd11606[c0]"	"H+[c0],Cytochrome c3+[c0],mql7[c0],H+[e0],Cytochrome c2+[c0],Menaquinone 7[c0]"	"-1,-2,-1,3,2,1"	"1,1,1,2,1,1"	rxn10044	cytochrome-c reductase (menaquinol 7: 3 protons)	TRUE	-1000	1000
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn12750	rxn12750_Shan	"cpd00109[e0],cpd15561[e0],cpd00067[c0],cpd00110[e0],cpd15560[e0]"	"Cytochrome c3+[e0],Ubiquinol-8[e0],H+[c0],Cytochrome c2+[e0],Ubiquinone-8[e0]"	"-2,-1,2,2,1"	"2,2,1,2,2"	rxn12750	ubiquinol---cytochrome-c reductase	FALSE	0	1000
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn13689	rxn13689_Shan	"cpd00109[c0],cpd15561[c0],cpd00067[e0],cpd00110[c0],cpd15560[c0]"	"Cytochrome c3+[c0],Ubiquinol-8[c0],H+[e0],Cytochrome c2+[c0],Ubiquinone-8[c0]"	"-2,-1,2,2,1"	"1,1,2,1,1"	rxn13689	cytochrome-c reductase (ubiquinol8: 4 protons translocated)	FALSE	0	1000
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn16999	rxn16999_Shan	"cpd26784[c0],cpd28300[c0],cpd26785[c0],cpd28301[c0]"	"Cytochromes-C-Oxidized[c0],Ubiquinols[c0],Cytochromes-C-Reduced[c0],Ubiquinones[c0]"	"-2,-1,2,1"	"1,1,1,1"	rxn16999	ubiquinol-cytochrome c oxidoreductase	TRUE	-1000	0
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn27461	rxn27461_Shan	"cpd26784[c0],cpd28300[c0],cpd26785[c0],cpd28301[c0]"	"Cytochromes-C-Oxidized[c0],Ubiquinols[c0],Cytochromes-C-Reduced[c0],Ubiquinones[c0]"	"-2,-1,2,1"	"1,1,1,1"	rxn27461	1.10.2.2-RXN.d	TRUE	-1000	0
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn37579	rxn37579_Shan	"cpd25914[c0],cpd26784[c0],cpd00067[c0],cpd01351[c0],cpd26785[c0]"	"ubiquinol(9)[c0],Cytochromes-C-Oxidized[c0],H+[c0],Ubiquinone-9[c0],Cytochromes-C-Reduced[c0]"	"-1,-2,2,1,2"	"1,1,1,1,1"	rxn37579	ubiquinol-cytochrome c2 reductase	TRUE	-1000	1000
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn37580	rxn37580_Shan	"cpd26784[c0],cpd29608[c0],cpd00067[c0],cpd15560[c0],cpd26785[c0]"	"Cytochromes-C-Oxidized[c0],ubiquinol(8)[c0],H+[c0],Ubiquinone-8[c0],Cytochromes-C-Reduced[c0]"	"-2,-1,2,1,2"	"1,1,1,1,1"	rxn37580	ubiquinol-cytochrome c2 reductase	TRUE	-1000	0
1.10.2.2	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn37650	rxn37650_Shan	"cpd15561[c0],cpd26784[c0],cpd00067[c0],cpd15560[c0],cpd26785[c0]"	"Ubiquinol-8[c0],Cytochromes-C-Oxidized[c0],H+[c0],Ubiquinone-8[c0],Cytochromes-C-Reduced[c0]"	"-1,-2,2,1,2"	"1,1,1,1,1"	rxn37650	Cytochrome bc1 complex	TRUE	-1000	1000
7.1.1.8	EC	Complex III_Ca.Nitrospira_dfluvii	NA	NA	rxn13689	rxn13689_Shan	"cpd00109[c0],cpd15561[c0],cpd00067[e0],cpd00110[c0],cpd15560[c0]"	"Cytochrome c3+[c0],Ubiquinol-8[c0],H+[e0],Cytochrome c2+[c0],Ubiquinone-8[c0]"	"-2,-1,2,2,1"	"1,1,2,1,1"	rxn13689	cytochrome-c reductase (ubiquinol8: 4 protons translocated)	FALSE	0	1000
3.6.3.14	EC	Complex V_Ca.Nitrospira_dfluvii	NA	NA	rxn00062	rxn00062_Shan	"cpd00001[c0],cpd00002[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0]"	"H2O[c0],ATP[c0],ADP[c0],Phosphate[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00062	ATP phosphohydrolase	FALSE	0	1000
3.6.3.14	EC	Complex V_Ca.Nitrospira_dfluvii	NA	NA	rxn08173	rxn08173_Shan	"cpd00008[c0],cpd00009[c0],cpd00067[e0],cpd00001[c0],cpd00002[c0],cpd00067[c0]"	"ADP[c0],Phosphate[c0],H+[e0],H2O[c0],ATP[c0],H+[c0]"	"-1,-1,-4,1,1,3"	"1,1,2,1,1,1"	rxn08173	F(1)-ATPase	FALSE	0	1000
3.6.3.14	EC	Complex V_Ca.Nitrospira_dfluvii	NA	NA	rxn13766	rxn13766_Shan	"cpd00008[c0],cpd00009[c0],cpd00067[e0],cpd00001[c0],cpd00002[c0],cpd00067[c0]"	"ADP[c0],Phosphate[c0],H+[e0],H2O[c0],ATP[c0],H+[c0]"	"-1,-1,-3,1,1,2"	"1,1,2,1,1,1"	rxn13766	ATP synthase (three protons for one ATP)	TRUE	-1000	0
3.6.3.14	EC	Complex V_Ca.Nitrospira_dfluvii	NA	NA	rxn27727	rxn27727_Shan	"cpd00008[c0],cpd00009[c0],cpd00067[e0],cpd00001[c0],cpd00002[c0],cpd00067[c0]"	"ADP[c0],Phosphate[c0],H+[e0],H2O[c0],ATP[c0],H+[c0]"	"-1,-1,-4,1,1,3"	"1,1,2,1,1,1"	rxn27727	coupling factors (F0, F1 and CF1)	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-12019	2.7.7.4	rxn00379	rxn00379_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00379	ATP:sulfate adenylyltransferase	TRUE	-1000	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-12019	2.7.7.4	rxn03373	rxn03373_Shan	"cpd00002[c0],cpd03396[c0],cpd00012[c0],cpd00067[c0],cpd03388[c0]"	"ATP[c0],Selenate[c0],PPi[c0],H+[c0],Adenylylselenate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03373	ATP:selenate adenylyltransferase	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-12019	2.7.7.4	rxn27259	rxn27259_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27259	sulfate adenylyltransferase	TRUE	-1000	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-12019	2.7.7.4	rxn34004	rxn34004_Shan	"cpd00002[c0],cpd00048[c0],cpd00008[c0],cpd00012[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],Sulfate[c0],ADP[c0],PPi[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn34004	Lumped PAPS Synthesis	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-12019	1.8.4.10	rxn05256	rxn05256_Shan	"cpd00193[c0],cpd11421[c0],cpd00018[c0],cpd00067[c0],cpd00081[c0],cpd11420[c0]"	"APS[c0],trdrd[c0],AMP[c0],H+[c0],Sulfite[c0],trdox[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn05256	AMP,sulfite:thioredoxin-disulfide oxidoreductase(adenosine-5'-phosphosulfate-forming)	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-12019	1.8.4.10	rxn22316	rxn22316_Shan	"cpd00018[c0],cpd00081[c0],cpd27735[c0],cpd00067[c0],cpd00193[c0],cpd28060[c0]"	"AMP[c0],Sulfite[c0],Ox-Thioredoxin[c0],H+[c0],APS[c0],Red-Thioredoxin[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn22316	adenylyl-sulfate reductase (thioredoxin)	TRUE	-1000	0
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.8-RXN	1.8.4.8	rxn05239	rxn05239_Shan	"cpd00044[c0],cpd11421[c0],cpd00045[c0],cpd00067[c0],cpd00081[c0],cpd11420[c0]"	"3-phosphoadenylylsulfate[c0],trdrd[c0],Adenosine 3-5-bisphosphate[c0],H+[c0],Sulfite[c0],trdox[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn05239	adenosine 3',5'-bisphosphate,sulfite:oxidized-thioredoxin oxidoreductase (3'-phosphoadenosine-5'-phosphosulfate -forming)	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.8-RXN	1.8.4.8	rxn09069	rxn09069_Shan	"cpd00044[c0],cpd15481[c0],cpd00045[c0],cpd00067[c0],cpd00081[c0],cpd15480[c0]"	"3-phosphoadenylylsulfate[c0],glutaredoxin (reduced)[c0],Adenosine 3-5-bisphosphate[c0],H+[c0],Sulfite[c0],glutaredoxin (oxidized)[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn09069	phosphoadenylyl-sulfate reductase (glutaredoxin)	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.8-RXN	1.8.4.8	rxn17275	rxn17275_Shan	"cpd00045[c0],cpd00081[c0],cpd27735[c0],cpd00044[c0],cpd00067[c0],cpd28060[c0]"	"Adenosine 3-5-bisphosphate[c0],Sulfite[c0],Ox-Thioredoxin[c0],3-phosphoadenylylsulfate[c0],H+[c0],Red-Thioredoxin[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn17275	PAPS reductase, thioredoxin-dependent	TRUE	-1000	0
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.8-RXN	1.8.4.8	rxn27490	rxn27490_Shan	"cpd00081[c0],cpd27735[c0],cpd29436[c0],cpd00044[c0],cpd00067[c0],cpd28060[c0]"	"Sulfite[c0],Ox-Thioredoxin[c0],PAP[c0],3-phosphoadenylylsulfate[c0],H+[c0],Red-Thioredoxin[c0]"	"-1,-1,-1,1,5,1"	"1,1,1,1,1,1"	rxn27490	PAPS reductase	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.8-RXN	1.8.4.8	rxn37904	rxn37904_Shan	"cpd00045[c0],cpd00081[c0],cpd27735[c0],cpd00044[c0],cpd00067[c0],cpd28060[c0]"	"Adenosine 3-5-bisphosphate[c0],Sulfite[c0],Ox-Thioredoxin[c0],3-phosphoadenylylsulfate[c0],H+[c0],Red-Thioredoxin[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn37904	1.8.4.8-RXN.n	TRUE	-1000	0
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	1.8.4.9	rxn03983	rxn03983_Shan	"cpd00018[c0],cpd00067[c0],cpd00081[c0],cpd00111[c0],cpd00042[c0],cpd00193[c0]"	"AMP[c0],H+[c0],Sulfite[c0],Oxidized glutathione[c0],GSH[c0],APS[c0]"	"-1,-1,-1,-1,2,1"	"1,1,1,1,1,1"	rxn03983	AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming)	TRUE	-1000	0
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	1.8.4.9	rxn23130	rxn23130_Shan	"cpd00018[c0],cpd00067[c0],cpd00111[c0],cpd03387[c0],cpd00042[c0],cpd03388[c0]"	"AMP[c0],H+[c0],Oxidized glutathione[c0],Selenite[c0],GSH[c0],Adenylylselenate[c0]"	"-1,-1,-1,-1,2,1"	"1,1,1,1,1,1"	rxn23130	RXN-12721.c	TRUE	-1000	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	1.8.4.9	rxn34005	rxn34005_Shan	"cpd00042[c0],cpd00044[c0],cpd00018[c0],cpd00081[c0],cpd00111[c0]"	"GSH[c0],3-phosphoadenylylsulfate[c0],AMP[c0],Sulfite[c0],Oxidized glutathione[c0]"	"-2,-1,1,1,1"	"1,1,1,1,1"	rxn34005	Phosphoadenosine Phosphosulfate Reductase	TRUE	-1000	0
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn00379	rxn00379_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00379	ATP:sulfate adenylyltransferase	TRUE	-1000	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn03373	rxn03373_Shan	"cpd00002[c0],cpd03396[c0],cpd00012[c0],cpd00067[c0],cpd03388[c0]"	"ATP[c0],Selenate[c0],PPi[c0],H+[c0],Adenylylselenate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03373	ATP:selenate adenylyltransferase	FALSE	0	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn27259	rxn27259_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27259	sulfate adenylyltransferase	TRUE	-1000	1000
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn34004	rxn34004_Shan	"cpd00002[c0],cpd00048[c0],cpd00008[c0],cpd00012[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],Sulfate[c0],ADP[c0],PPi[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn34004	Lumped PAPS Synthesis	FALSE	0	1000
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn03371	rxn03371_Shan	"cpd00018[c0],cpd00109[c0],cpd03387[c0],cpd00067[c0],cpd00110[c0],cpd03388[c0]"	"AMP[c0],Cytochrome c3+[c0],Selenite[c0],H+[c0],Cytochrome c2+[c0],Adenylylselenate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn03371	AMP,sulfite:(acceptor) oxidoreductase	TRUE	-1000	1000
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn05903	rxn05903_Shan	"cpd00018[c0],cpd00081[c0],cpd11609[c0],cpd00193[c0],cpd11610[c0]"	"AMP[c0],Sulfite[c0],A[c0],APS[c0],AH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn05903	AMP,sulfite:acceptor oxidoreductase (adenosine-5'-phosphosulfate-forming)	TRUE	-1000	0
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn11934	rxn11934_Shan	"cpd00015[c0],cpd00018[c0],cpd00067[c0],cpd00081[c0],cpd00193[c0],cpd00982[c0]"	"FAD[c0],AMP[c0],H+[c0],Sulfite[c0],APS[c0],FADH2[c0]"	"-1,-1,-2,-1,1,1"	"1,1,1,1,1,1"	rxn11934	AMP,sulfite:acceptor oxidoreductase (adenosine-5'-phosphosulfate-forming)	TRUE	-1000	0
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn13994	rxn13994_Shan	"cpd00018[c0],cpd00109[c0],cpd03387[c0],cpd00067[c0],cpd00110[c0],cpd03388[c0]"	"AMP[c0],Cytochrome c3+[c0],Selenite[c0],H+[c0],Cytochrome c2+[c0],Adenylylselenate[c0]"	"-1,-2,-1,1,2,1"	"1,1,1,1,1,1"	rxn13994	AMP,sulfite:(acceptor) oxidoreductase	TRUE	-1000	1000
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn19074	rxn19074_Shan	"cpd00018[c0],cpd00067[c0],cpd00081[c0],cpd22290[c0],cpd00193[c0],cpd26978[c0]"	"AMP[c0],H+[c0],Sulfite[c0],Acceptor[c0],APS[c0],Donor-H2[c0]"	"-1,-2,-1,-1,1,1"	"1,1,1,1,1,1"	rxn19074	adenylyl-sulfate reductase	TRUE	-1000	1000
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn27687	rxn27687_Shan	"cpd00018[c0],cpd00067[c0],cpd00081[c0],cpd22290[c0],cpd00193[c0],cpd26978[c0]"	"AMP[c0],H+[c0],Sulfite[c0],Acceptor[c0],APS[c0],Donor-H2[c0]"	"-1,-2,-1,-1,1,1"	"1,1,1,1,1,1"	rxn27687	Adenylylsulfate reductase	TRUE	-1000	1000
