react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	react_attr	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn08289_c0	TRANS-RXN-108B.cp	TRUE	NA	NA	-1000	1000	0			rxn08289	a2rka5|a2rka6|a2rka7	transport-alternative-cytidine	NA	alternative	gnl|tc-db|a2rka7|3.a.1.2.17	43.077	9.89e-131	417	98	STY1_bin_1_NODE_75_length_40563_cov_18.4868	6346	4802	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08289;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08289;http://identifiers.org/bigg.reaction:CYTDt2;http://identifiers.org/bigg.reaction:CYTDt2pp;http://identifiers.org/biocyc:META:TRANS-RXN-108B;http://identifiers.org/metanetx.reaction:MNXR97044	MNXR97044	rxn08289	NA	CYTDt2;CYTDt2pp	TRANS-RXN-108B
rxn08311_c0	CDP-diacylglycerol synthetase (n-C18:0)	FALSE	NA	NA	0	1000	0			rxn08311	CDPDIGLYSYN-RXN	phosphatidate cytidylyltransferase	2.7.7.41	NA	UniRef90_P0ABG2	36.293	4.11e-17	79.7	91	STY1_bin_1_NODE_21_length_76331_cov_22.1833	67385	68104	|PWY0-1319|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.41;http://identifiers.org/seed.reaction:rxn08311;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08524_c0	formate transport via proton symport (uptake only, periplasm)	TRUE	NA	NA	-1000	1000	0			rxn08524	p07658|p0aak3	transport-alternative-formate	NA	alternative	gnl|tc-db|p07658|3.d.1.9.2	34.9	6.64e-152	463	96	STY3_bin_1_NODE_17423_length_2837_cov_160.991	601	2676	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08524;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn08542_c0	TRANS-RXN-121B.cp	TRUE	NA	NA	-1000	1000	0			rxn08542	p17412|p17596|q8f4z2|t2gb49|x5gwn5	transport-alternative-fumarate	NA	alternative	gnl|tc-db|x5gwn5|3.d.10.1.6	63.78	3.89e-105	332	97	STY1_bin_1_NODE_183_length_24161_cov_21.0838	3545	4303	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08542;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08542;http://identifiers.org/bigg.reaction:FUMt2_2;http://identifiers.org/bigg.reaction:FUMt2_2pp;http://identifiers.org/biocyc:META:TRANS-RXN-121B;http://identifiers.org/metanetx.reaction:MNXR99711	MNXR99711	rxn08542	NA	FUMt2_2;FUMt2_2pp	TRANS-RXN-121B
rxn08583_c0	galactosyltransferase I (LPS core synthesis)	TRUE	NA	NA	-1000	1000	0			rxn08583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08583;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08618_c0	glucosyltransferase I (LPS core synthesis)	FALSE	NA	NA	0	1000	0			rxn08618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08618;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08619_c0	glucosyltransferase II (LPS core synthesis)	TRUE	NA	NA	-1000	1000	0			rxn08619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08619;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08620_c0	glucosyltransferase III (LPS core synthesis)	TRUE	NA	NA	-1000	1000	0			rxn08620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08620;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08638_c0	TRANS-RXN-29A.cp	TRUE	NA	NA	-1000	1000	0			rxn08638	p54417	transport-2.a.15-betaine	NA	2.a.15	gnl|tc-db|p54417|2.a.15.1.1	42.857	2.18e-111	362	97	STY4_bin_1_NODE_155_length_31397_cov_510.711	13337	11781	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08638;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08638;http://identifiers.org/bigg.reaction:GLYBt2pp;http://identifiers.org/bigg.reaction:GLYBt2r;http://identifiers.org/biocyc:META:TRANS-RXN-29A;http://identifiers.org/metanetx.reaction:MNXR100315	MNXR100315	rxn08638	NA	GLYBt2pp;GLYBt2r	TRANS-RXN-29A
rxn08660_c0	TRANS-RXN-62B.cp	TRUE	NA	NA	-1000	1000	0			rxn08660	p54417	transport-2.a.15-glycine	NA	2.a.15	gnl|tc-db|p54417|2.a.15.1.1	42.857	2.18e-111	362	97	STY4_bin_1_NODE_155_length_31397_cov_510.711	13337	11781	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08660;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08660;http://identifiers.org/bigg.reaction:GLYt2m;http://identifiers.org/bigg.reaction:GLYt2pp;http://identifiers.org/bigg.reaction:GLYt2r;http://identifiers.org/bigg.reaction:GLYt2rL;http://identifiers.org/bigg.reaction:GLYth;http://identifiers.org/bigg.reaction:GLYtx;http://identifiers.org/biocyc:META:TRANS-RXN-62B;http://identifiers.org/metanetx.reaction:MNXR100368	MNXR100368	rxn08660	NA	GLYt2m;GLYt2pp;GLYt2r;GLYt2rL;GLYth;GLYtx	TRANS-RXN-62B
rxn08708_c0	LPS heptose kinase I (LPS core synthesis)	FALSE	NA	NA	0	1000	0			rxn08708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08708;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08709_c0	LPS heptose kinase II (LPS core synthesis)	FALSE	NA	NA	0	1000	0			rxn08709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08709;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08710_c0	RXN0-5118.c	FALSE	NA	NA	0	1000	0			rxn08710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08710;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08711_c0	RXN0-5061.c	TRUE	NA	NA	-1000	1000	0			rxn08711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08711;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn08711;http://identifiers.org/bigg.reaction:HEPT2;http://identifiers.org/biocyc:META:RXN0-5061;http://identifiers.org/metanetx.reaction:MNXR100604	MNXR100604	rxn08711	NA	HEPT2	RXN0-5061
rxn08712_c0	heptosyltransferase III (LPS core synthesis)	TRUE	NA	NA	-1000	1000	0			rxn08712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08712;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08713_c0	heptosyltransferase IV (LPS core synthesis)	TRUE	NA	NA	-1000	1000	0			rxn08713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08713;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08865_c0	TRANS-RXN-121A.cp	TRUE	NA	NA	-1000	1000	0			rxn08865	d5atk1	transport-2.a.56-c4-dicarboxylate	NA	2.a.56	gnl|tc-db|d5atk1|2.a.56.3.4	38.043	9.47e-58	209	83	STY4_bin_1_NODE_9_length_100063_cov_443.882	4102	5667	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08865;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08865;http://identifiers.org/bigg.reaction:MALt2_2;http://identifiers.org/bigg.reaction:MALt2_2pp;http://identifiers.org/biocyc:META:TRANS-RXN-121A;http://identifiers.org/metanetx.reaction:MNXR101370	MNXR101370	rxn08865	NA	MALt2_2;MALt2_2pp	TRANS-RXN-121A
rxn08954_c0	3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)	FALSE	NA	NA	0	1000	0			rxn08954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08954;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08998_c0	nitrite transport in via proton symport, reversible (periplasm)	TRUE	NA	NA	-1000	1000	0			rxn08998	q166t6	transport-2.a.1-nitrite	NA	2.a.1	gnl|tc-db|q166t6|2.a.1.8.11	66.957	0	568	99	STY2_bin_2_NODE_1255_length_9531_cov_95.1129	8162	6789	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08998;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn09225_c0	rhamnosyltransferase I (LPS core biosynthesis)	FALSE	NA	NA	0	1000	0			rxn09225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09225;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn09269_c0	TRANS-RXN-121.cp	TRUE	NA	NA	-1000	1000	0			rxn09269	d5atk1	transport-2.a.56-c4-dicarboxylate	NA	2.a.56	gnl|tc-db|d5atk1|2.a.56.3.4	38.043	9.47e-58	209	83	STY4_bin_1_NODE_9_length_100063_cov_443.882	4102	5667	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09269;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn09269;http://identifiers.org/bigg.reaction:SUCCt2_2;http://identifiers.org/bigg.reaction:SUCCt2_2pp;http://identifiers.org/biocyc:META:TRANS-RXN-121;http://identifiers.org/metanetx.reaction:MNXR104620	MNXR104620	rxn09269	NA	SUCCt2_2;SUCCt2_2pp	TRANS-RXN-121
rxn09365_c0	TRANS-RXN-132.cp	TRUE	NA	NA	-1000	1000	0			rxn09365	q10279	transport-2.a.39-uracil	NA	2.a.39	gnl|tc-db|q10279|2.a.39.3.7	29.195	6.1e-38	149	72	STY2_bin_2_NODE_17_length_65616_cov_40.1088	22113	20875	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09365;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn09365;http://identifiers.org/bigg.reaction:URAt2;http://identifiers.org/bigg.reaction:URAt2pp;http://identifiers.org/biocyc:META:TRANS-RXN-132;http://identifiers.org/metanetx.reaction:MNXR105148	MNXR105148	rxn09365	NA	URAt2;URAt2pp	TRANS-RXN-132
rxn09371_c0	TRANS-RXN-108I.cp	TRUE	NA	NA	-1000	1000	0			rxn09371	p38196	transport-2.a.39-uridine	NA	2.a.39	gnl|tc-db|p38196|2.a.39.3.3	25.15	2.71e-29	123	76	STY4_bin_1_NODE_22_length_67542_cov_591.459	24057	22675	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09371;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn09371;http://identifiers.org/bigg.reaction:URIt2;http://identifiers.org/bigg.reaction:URIt2pp;http://identifiers.org/biocyc:META:TRANS-RXN-108I;http://identifiers.org/metanetx.reaction:MNXR105166	MNXR105166	rxn09371	NA	URIt2;URIt2pp	TRANS-RXN-108I
rxn09427_c0	fatty-acyl-CoA synthase (n-C18:0CoA)	FALSE	NA	NA	0	1000	0			rxn09427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09427;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn09692_c0	Choline transport protein	TRUE	NA	NA	-1000	1000	0			rxn09692	q6f754	transport-2.a.15-choline	NA	2.a.15	gnl|tc-db|q6f754|2.a.15.1.9	42.914	1.76e-95	321	72	STY2_bin_2_NODE_114_length_31341_cov_35.7581	13283	11787	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09692;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn09692;http://identifiers.org/bigg.reaction:CHLt2;http://identifiers.org/bigg.reaction:CHLt2pp;http://identifiers.org/biocyc:META:TRANS-RXN-99;http://identifiers.org/metanetx.reaction:MNXR96692	MNXR96692	rxn09692	NA	CHLt2;CHLt2pp	TRANS-RXN-99
rxn09715_c0	riboflavin transport (Mitochondrial membrane)	TRUE	NA	NA	-1000	1000	0			rxn09715	a6x7e7	transport-2.a.1-riboflavin	NA	2.a.1	gnl|tc-db|a6x7e7|2.a.1.81.5	42.779	6.91e-63	217	91	STY3_bin_1_NODE_90_length_33337_cov_128.971	23961	22870	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09715;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn10043_c0	cytochrome-c oxidase (H+/e- = 2)	FALSE	NA	NA	0	1000	0			rxn10043	R00081	Ferrocytochrome-c:oxygen oxidoreductase	1.9.3.1	NA		NA	NA	0	NA		NA	NA	map00190	no_blast	NA	Subunit 2	1	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.9.3.1;http://identifiers.org/seed.reaction:rxn10043;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10053_c0	phosphoribosylaminoimidazole carboxylase (ATP-dependent)	FALSE	NA	NA	0	1000	0			rxn10053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10053;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10199_c0	Peptidoglycan subunit synthesis	TRUE	NA	NA	-1000	1000	0			rxn10199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10199;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10220_c0	isoheptadecanoyl-phosphatidate cytidylyltransferase	TRUE	NA	NA	-1000	1000	0			rxn10220	CDPDIGLYSYN-RXN	phosphatidate cytidylyltransferase	2.7.7.41	NA	UniRef90_P0ABG2	36.293	4.11e-17	79.7	91	STY1_bin_1_NODE_21_length_76331_cov_22.1833	67385	68104	|PWY0-1319|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.41;http://identifiers.org/seed.reaction:rxn10220;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10221_c0	anteisoheptadecanoyl-phosphatidate cytidylyltransferase	TRUE	NA	NA	-1000	1000	0			rxn10221	CDPDIGLYSYN-RXN	phosphatidate cytidylyltransferase	2.7.7.41	NA	UniRef90_P0ABG2	36.293	4.11e-17	79.7	91	STY1_bin_1_NODE_21_length_76331_cov_22.1833	67385	68104	|PWY0-1319|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.41;http://identifiers.org/seed.reaction:rxn10221;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10336_c0	stearoyl-cardiolipin synthase	TRUE	NA	NA	-1000	1000	0			rxn10336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10336;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10337_c0	isoheptadecanoyl-cardiolipin synthase	TRUE	NA	NA	-1000	1000	0			rxn10337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10337;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10338_c0	anteisoheptadecanoyl-cardiolipin synthase	TRUE	NA	NA	-1000	1000	0			rxn10338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10338;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn10537_c0	glycine reversible transport via sodium symport	TRUE	NA	NA	-1000	1000	0			rxn10537	p54417	transport-2.a.15-glycine	NA	2.a.15	gnl|tc-db|p54417|2.a.15.1.1	42.857	2.18e-111	362	97	STY4_bin_1_NODE_155_length_31397_cov_510.711	13337	11781	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10537;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn10604_c0	sulfate transport exchange via proton symport	TRUE	NA	NA	-1000	1000	0			rxn10604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10604;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn12605_c0	L-Carnitine transport via proton symport	TRUE	NA	NA	-1000	1000	0			rxn12605	p31553	transport-2.a.15-carnitine	NA	2.a.15	gnl|tc-db|p31553|2.a.15.2.1	27.664	1.31e-42	161	99	STY2_bin_2_NODE_114_length_31341_cov_35.7581	13433	11844	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn12605;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn12792_c0	citrate transport in via proton symport	TRUE	NA	NA	-1000	1000	0			rxn12792	s5y5n9	transport-2.a.80-citrate	NA	2.a.80	gnl|tc-db|s5y5n9|2.a.80.1.4	37.443	8.62e-69	238	86	STY3_bin_1_NODE_1620_length_7925_cov_70.823	2478	3776	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn12792;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn13116_c0	Transport of sulfate, mitochondrial	TRUE	NA	NA	-1000	1000	0			rxn13116	q9k7h7	transport-2.a.47-sulfate	NA	2.a.47	gnl|tc-db|q9k7h7|2.a.47.4.5	24.256	3.08e-24	106	70	STY4_bin_1_NODE_11_length_92275_cov_574.104	29021	30292	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn13116;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn13243_c0	coenzyme A transport (Mitochondrial)	TRUE	NA	NA	-1000	1000	0			rxn13243	o05307|o14975|p31552|p39518|p69451|q06700|q42524|q4ldg0|q57079|q57490|q9v0a4|q9xia9|q9y2p5	transport-alternative-coa	NA	alternative	gnl|tc-db|q9v0a4|3.b.1.1.5	35.098	3.14e-77	263	97	STY4_bin_1_NODE_4_length_120519_cov_465.846	115672	114197	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn13243;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn13681_c0	TRANS-RXNBWI-115525.ce.maizeexp.CO+2_CO+2	TRUE	NA	NA	-1000	1000	0			rxn13681	p13511	transport-2.a.6-cobalt	NA	2.a.6	gnl|tc-db|p13511|2.a.6.1.2	23.428	1.38e-46	181	95	STY2_bin_2_NODE_248_length_20599_cov_38.8994	2407	5544	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn13681;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn13722_c0	TRANS-RXNBWI-115525.ce.maizeexp.MG+2_MG+2	TRUE	NA	NA	-1000	1000	0			rxn13722	a2c579|o34442|p0a2l3|t1y8n2	transport-alternative-magnesium	NA	alternative	gnl|tc-db|p0a2l3|1.c.126.1.2	47.6	7.6e-65	218	85	STY1_bin_1_NODE_86_length_37705_cov_21.3577	24711	23968	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn13722;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn13726_c0	NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_UBIQUINONE-8	TRUE	NA	NA	-1000	1000	0			rxn13726	NADH-DEHYDROG-A-RXN	NADH:ubiquinone oxidoreductase (H+-transporting)	7.1.1.2	NA		NA	NA	100	NA		NA	NA	|PWY0-1335|	no_blast	full	Subunit 10	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:7.1.1.2;http://identifiers.org/seed.reaction:rxn13726;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn13814_c0	TRANS-RXNAVI-26352.ce.brachyexp.CD+2_CD+2	TRUE	NA	NA	-1000	1000	0			rxn13814	p13511	transport-2.a.6-cadmium	NA	2.a.6	gnl|tc-db|p13511|2.a.6.1.2	23.428	1.38e-46	181	95	STY2_bin_2_NODE_248_length_20599_cov_38.8994	2407	5544	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn13814;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn15666_c0	2-lysophosphatidylcholine acylhydrolase	TRUE	NA	NA	-1000	1000	0			rxn15666	RXN-15035	lyso-phosphatidylethanolaminelipase	3.1.1.5	NA	UniRef90_P0ADA2	48.045	1.78e-47	164	85	STY4_bin_1_NODE_69_length_44927_cov_508.769	41401	40868	|PWY-7409|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.1.5;http://identifiers.org/seed.reaction:rxn15666;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn15874_c0	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase (3,5-epimerizing)	TRUE	NA	NA	-1000	1000	0			rxn15874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn15874;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn15947_c0	carboxyspermidine:NADP+ oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn15947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn15947;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn15949_c0	carboxyspermidine carboxy-lyase (spermidine-forming)	FALSE	NA	NA	0	1000	0			rxn15949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn15949;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn16823_c0	2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate isomerase	FALSE	NA	NA	0	1000	0			rxn16823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn16823;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn17468_c0	sterol carrier protein-chi	TRUE	NA	NA	-1000	1000	0			rxn17468	RXN-12706	3,24-dioxocholest-4-en-27-oyl-CoA:coenzyme A propanoyl-transferase	2.3.1.176	NA	sp|I6XHI4|FADA5_MYCTU	35.589	5.34e-50	179	98	STY4_bin_1_NODE_425_length_18158_cov_452.395	13345	14526	|PWY-6945|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.176;http://identifiers.org/seed.reaction:rxn17468;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn18917_c0	GriP mutase	TRUE	NA	NA	-1000	1000	0			rxn18917	RXN-15513	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	NA	UniRef90_A1WWH7	61.947	9.89e-88	281	98	STY3_bin_1_NODE_213_length_19363_cov_143.053	15233	14562	|ANAGLYCOLYSIS-PWY|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.2.11;http://identifiers.org/seed.reaction:rxn18917;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn19029_c0	2,3-dihydroxy-3-methylvalerate dehydrogenase (isomerizing)	TRUE	NA	NA	-1000	1000	0			rxn19029	ACETOOHBUTREDUCTOISOM-RXN	(R)-2,3-dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)	1.1.1.86	NA	UniRef90_A1AS39	65.68	1.76e-145	452	100	STY4_bin_1_NODE_59_length_49303_cov_463.386	8122	7109	|ILEUSYN-PWY|	good_blast	full	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.86;http://identifiers.org/seed.reaction:rxn19029;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
